1481089003000,5.1087609287
1481089063000,0.611791322445
1481089123000,10.1087609287
1481089183000,0.611791322445
1481089243000,10.1087609287
1481089303000,10.1087609287
1481089363000,5.1087609287
1481089423000,10.1087609287
1481089483000,0.611791322445
1481089543000,10.1087609287
1481089603000,0.611791322445
1481089663000,5.61179132244
1481089723000,10.1087609287
1481089783000,10.1087609287
1481089843000,0.108760928703
1481089903000,0.611791322445
1481089963000,0.611791322445
1481090023000,0.611791322445
1481090083000,0.611791322445
1481090143000,10.1087609287
1481090203000,0.611791322445
1481090263000,10.1087609287
1481090323000,10.1087609287
1481090383000,0.611791322445
1481090443000,0.108760928703
1481090503000,0.611791322445
1481090563000,10.1087609287
1481090623000,10.1087609287
1481090683000,10.1087609287
1481090743000,0.611791322445
1481090803000,10.1087609287
1481090863000,10.1087609287
1481090923000,0.611791322445
1481090984000,0.611791322445
1481091043000,10.1087609287
1481091103000,5.1087609287
1481091163000,10.1087609287
1481091223000,0.108760928703
1481091283000,10.1087609287
1481091343000,0.611791322445
1481091403000,0.611791322445
1481091463000,5.1087609287
1481091523000,0.611791322445
1481091583000,0.611791322445
1481091643000,5.1087609287
1481091703000,10.1087609287
1481091763000,5.1087609287
1481091823000,5.1087609287
1481091883000,0.611791322445
1481091943000,5.61179132244
1481092003000,0.611791322445
1481092063000,10.1087609287
1481092123000,0.611791322445
1481092183000,5.61179132244
1481092243000,10.1087609287
1481092303000,0.611791322445
1481092363000,5.1087609287
1481092423000,10.1087609287
1481092483000,0.611791322445
1481092543000,10.1087609287
1481092603000,10.1087609287
1481092663000,10.1087609287
1481092724000,0.611791322445
1481092783000,0.611791322445
1481092843000,0.611791322445
1481092903000,0.611791322445
1481092963000,0.611791322445
1481093025000,10.1087609287
1481093084000,0.611791322445
1481093143000,5.61179132244
1481093203000,5.61179132244
1481093263000,10.1087609287
1481093324000,0.611791322445
1481093383000,0.611791322445
1481093443000,0.611791322445
1481093503000,10.1087609287
1481093563000,10.1087609287
1481093624000,0.108760928703
1481093683000,5.1087609287
