1481099520000,55.58829317
1481099580000,22.5285586367
1481099640000,41.6518918028
1481099700000,61.4121609678
1481099760000,41.716909503
1481099820000,41.4035244932
1481099880000,62.8383999815
1481099940000,31.0181790342
1481100000000,58.6018734922
1481100060000,61.8851071348
1481100120000,56.7035122862
1481100180000,48.0193234434
1481100240000,31.2979794493
1481100300000,34.478841876
1481100360000,49.7342434874
1481100420000,49.8506070127
1481100480000,75.1519070616
1481100540000,16.9009457579
1481100600000,37.5001278868
1481100660000,59.2245694151
1481100720000,45.2044430723
1481100780000,52.2370663633
1481100840000,55.2872372618
1481100900000,20.0277920713
1481100960000,59.4558163633
1481101020000,36.5615139952
1481101080000,64.4157925596
1481101140000,61.0725308409
1481101200000,62.0369778624
1481101260000,72.6124478331
1481101320000,30.3063296328
1481101380000,55.006185626
1481101440000,32.9576016417
1481101500000,66.026373004
1481101560000,50.4491787901
1481101620000,42.3847409239
1481101680000,50.8616696348
1481101740000,55.9918423643
1481101800000,64.2171689024
1481101860000,1.21474275494
1481101920000,45.8897915831
1481101980000,91.9977322569
1481102040000,270.833520795
1481102100000,49.3167019835
1481102160000,52.4499569883
1481102220000,87.3853512754
1481102280000,58.0293942442
1481102340000,50.0164395323
1481102400000,78.5130978575
1481102460000,67.3247281065
1481102520000,88.6843014708
1481102580000,77.2562771788
1481102640000,64.8790341368
1481102700000,88.9141446104
1481102760000,65.0435238829
1481102820000,54.1650753965
1481102880000,46.1954403868
1481102940000,35.2770596495
1481103000000,45.3200131407
1481103060000,23.014364337
1481103120000,68.412222003
1481103180000,70.5990963926
1481103240000,83.7557431211
1481103300000,60.5547390928
1481103360000,62.8418026915
1481103420000,60.8218289366
1481103480000,37.8322506895
1481103540000,85.6601010313
1481103600000,55.0566617002
1481103660000,61.1877346983
1481103720000,59.375036334
1481103780000,39.824545001
1481103840000,74.8764248838
1481103900000,71.8315487852
1481103960000,76.4397335997
1481104020000,54.3238736143
1481104080000,76.7314816465
1481104140000,75.2473813047
1481104200000,55.2933102598
1481104260000,14.108907794
1481104320000,23.0513552675
1481104380000,1.04660615826
1481104440000,34.4812375059
1481104500000,65.7544156065
1481104560000,74.4599514952
1481104620000,61.685583209
1481104680000,53.8361111631
1481104740000,82.1336117735
1481104800000,38.4053708067
1481104860000,61.9366208067
1481104920000,19.9885922422
1481104980000,57.1008511534
1481105040000,83.458013629
1481105100000,89.3601590147
1481105160000,69.3758755674
1481105220000,76.3505764952
1481105280000,27.2873440733
1481105340000,34.4047146788
1481105400000,87.8032589903
1481105460000,53.061239337
1481105520000,31.0467434874
1481105580000,76.5581418028
1481105640000,27.2342434874
1481105700000,54.5827542295
1481105760000,95.1235562315
1481105820000,70.3387661924
1481105880000,671.314029625
1481105940000,23.211629962
1481106000000,58.6780148497
1481106060000,69.278829669
1481106120000,81.4885617247
1481106180000,88.8953000059
1481106240000,48.6954709043
1481106300000,76.0865689268
1481106360000,82.584310626
1481106420000,70.6953030577
1481106480000,34.9749508848
1481106540000,85.1560574522
1481106600000,91.3477536192
1481106660000,73.4876919737
1481106720000,51.8452664366
1481106780000,71.7010556211
1481106840000,90.9775753965
1481106900000,101.4057065
1481106960000,103.450292682
1481107020000,106.495031451
1481107080000,47.0766964903
1481107140000,89.163091754
1481107200000,102.401037311
1481107260000,91.8049832335
1481107320000,58.3275357237
1481107380000,91.2262478819
1481107440000,89.1663876524
1481107500000,97.6626797667
1481107560000,45.1713467588
1481107620000,107.693349933
1481107680000,91.7648373594
1481107740000,61.9126950254
1481107800000,80.7164975157
1481107860000,104.730413531
1481107920000,72.3193264952
1481107980000,82.7274533262
1481108040000,62.9530087461
1481108100000,105.13516817
1481108160000,107.329763507
1481108220000,86.5295163145
1481108280000,76.465749835
1481108340000,93.9499264708
1481108400000,102.858068561
1481108460000,62.1412259092
1481108520000,2.68349275494
1481108580000,108.803064252
1481108640000,88.8609066954
1481108700000,63.1413784971
1481108760000,94.9640561094
1481108820000,102.093908404
1481108880000,71.3211117735
1481108940000,102.494253253
1481109000000,41.3323727598
1481109060000,71.0579739561
1481109120000,83.2846737852
1481109180000,121.585302447
1481109240000,116.973852252
1481109300000,101.31888399
1481109360000,94.28020296
1481109420000,9.20534696674
1481109480000,64.6521969786
1481109540000,72.7259274473
1481109600000,83.6267910948
1481109660000,96.0670376768
1481109720000,82.4495907774
1481109780000,76.6056881895
1481109840000,95.7694302549
1481109900000,74.7175198545
1481109960000,95.3788357725
1481110020000,71.9658108702
1481110080000,69.194341754
1481110140000,79.2338315001
1481110200000,111.249593829
1481110260000,61.7209225645
1481110320000,30.5559292784
1481110380000,89.8449002256
1481110440000,102.471502398
1481110500000,112.599180316
1481110560000,102.786306476
1481110620000,45.5138302793
1481110680000,92.017614459
1481110740000,70.6126919737
1481110800000,82.4186917295
1481110860000,32.2952517519
1481110920000,107.525228595
1481110980000,56.3985653868
1481111040000,102.504278277
1481111100000,113.865125751
1481111160000,77.6332303038
1481111220000,123.4319211
1481111280000,81.4097348204
1481111340000,74.4503689756
1481111400000,94.772680377
1481111460000,115.379362201
1481111520000,121.409399127
1481111580000,67.2786313047
1481111640000,79.7430172911
1481111700000,101.118887042
1481111760000,93.0076809874
1481111820000,73.699621295
1481111880000,52.3580533018
1481111940000,110.841848468
1481112000000,59.2672329893
1481112060000,24.9693814268
1481112120000,40.440939044
1481112180000,48.6270047178
1481112240000,23.8299923887
1481112300000,79.477758502
1481112360000,43.4307497988
1481112420000,74.1863156309
1481112480000,83.6819821348
1481112540000,135.290796185
1481112600000,15.4654294004
1481112660000,102.741323565
1481112720000,64.8676663389
1481112780000,80.7959195127
1481112840000,44.4656887999
1481112900000,61.9904690733
1481112960000,96.3482571592
1481113020000,48.8031979551
1481113080000,96.8757229795
1481113140000,126.002546405
1481113200000,65.6016903868
1481113260000,94.4354916563
1481113320000,94.571294879
1481113380000,104.262350177
1481113440000,78.1096859922
1481113500000,31.3232632627
1481113560000,75.0217648497
1481113620000,93.6745053282
1481113680000,44.8839322081
1481113740000,120.031530475
1481113800000,22.1294156065
1481113860000,97.8808499327
1481113920000,110.155370807
1481113980000,74.9542294493
1481114040000,95.9561825743
1481114100000,10.0792904844
1481114160000,100.925085162
1481114220000,91.5519314756
1481114280000,100.708974933
1481114340000,49.8123837461
1481114400000,67.420538043
1481114460000,119.037588214
1481114520000,106.708349322
1481114580000,110.10782442
1481114640000,128.787977313
1481114700000,68.9038907042
1481114760000,82.468786334
1481114820000,96.0850430479
1481114880000,25.4663601866
1481114940000,89.394933795
1481115000000,113.335889911
1481115060000,128.471052264
1481115120000,69.2647305479
1481115180000,96.8430386534
1481115240000,98.0657101622
1481115300000,99.8656826963
1481115360000,78.4073544493
1481115420000,32.1254330626
1481115480000,102.489996051
1481115540000,128.802366351
1481115600000,80.2559567442
1481115660000,201.486841107
1481115720000,73.9077395449
1481115780000,1544.59458612
1481115840000,625.625186852
1481115900000,41.9760190001
1481115960000,180.051904584
1481116020000,292.104913617
1481116080000,17.2246645937
1481116140000,15.7560214052
1481116200000,600.125850746
1481116260000,145.005823041
1481116320000,187.467889691
1481116380000,72.0820559511
1481116440000,103.340887164
1481116500000,69.578088666
1481116560000,55.0378970156
1481116620000,62.7156887999
1481116680000,65.3383236876
1481116740000,93.5771695127
1481116800000,49.7887326231
1481116860000,39.942892169
1481116920000,644.078189781
1481116980000,36.0689028749
1481117040000,96.4894009581
1481117100000,115.730207538
1481117160000,108.356878375
1481117220000,84.7312985411
1481117280000,55.1318112364
1481117340000,72.7624453554
1481117400000,123.456945514
1481117460000,101.3563138
1481117520000,28.7418765078
1481117580000,95.5802823057
1481117640000,27.8844204893
1481117700000,47.4411221495
1481117760000,93.9675808897
1481117820000,80.1275082579
1481117880000,119.74252138
1481117940000,86.6018124571
1481118000000,132.305036639
1481118060000,50.1188565245
1481118120000,61.7015286436
1481118180000,86.5276089659
1481118240000,65.6522122374
1481118300000,73.4735470762
1481118360000,131.90377226
1481118420000,95.382131671
1481118480000,79.7935086241
