1481387435,41.4,43.9309953,0.75,0.5
1481391035,48.7,41.169,0.175,0.5
1481394635,49.8,48.7,0.15,0.5
1481398235,42.7,49.8,0.15,0.5
1481401835,40.9,42.77189,0.175,0.5
1481405435,38.1,41.0883,0.075,0.5
1481409035,43.5,38.23928654,0.075,0.5
1481412635,40.4,43.40919404,0.125,0.5
1481416235,41.4,40.60412,0.2,0.5
1481419835,30.3,41.18181,0.25,0.5
1481423435,11.8,4.888548848,0.575,0.5
1481427035,5.1,4.888548848,0.25,0.5
1481430635,5,4.951984193,0.175,0.5
1481434235,5,4.966388935,0,0.5
1481437835,5.2,4.976472255,0.05,0.5
1481441435,4.8,19.2,0.075,0.5
1481445035,9.4,9.4,0.225,0.5
1481448635,4.7,4.970471405,0.175,0.5
1481452235,4.8,4.970471405,0.2,0.5
1481455835,21.7,4.919329983,0.25,0.5
1481459435,12.7,21.35,0.3,0.5
1481463035,4.9,12.77,0.1,0.5
1481466635,5,4.913530988,0.075,0.5
1481470235,6.8,4.939471692,0.1,0.5
1481473835,31.5,6.856,0.125,0.5
1481477435,39.4,31.5,0.4,0.5
1481481035,45.8,39.412299,0.4,0.5
1481484635,39.8,45.562,0.05,0.5
1481488235,38.8,40.01538279,0,0.5
1481491835,41.3,38.87464533,0.175,0.5
1481495435,40.6,11.744,0,0.5
1481499035,40.6,40.6,0.075,0.5
1481502635,40.2,40.6020188,0.1,0.5
1481506235,28,11.744,0.075,0.5
1481509835,9.6,9.6,0.075,0.5
1481513435,5.2,5.2,0.125,0.5
1481517035,5,9.509,0.05,0.5
1481520635,5.1,5.1,0.05,0.5
1481524235,5.2,5.03863879,0.05,0.5
1481527835,17.9,22.5878328,0.2,0.5
1481531435,20.1,4.684701303,1,0.5
1481535035,4.7,4.684701303,0.275,0.5
1481538635,4.8,4.689290912,0.325,0.5
1481542235,4.7,5.000933007,0.025,0.5
1481545835,4.9,4.692503638,0,0.5
1481549435,19.9,42.77189,0.025,0.5
1481553035,36.5,19.97,0.075,0.5
1481556635,36.3,36.60927,0.15,0.5
1481560235,37.1,36.23,0.025,0.5
1481563835,44.7,37.17327887,0.025,0.5
1481567435,44.6,44.6125,0,0.5
1481571035,43.8,44.60875,0,0.5
1481574635,37.5,43.89169671,0,0.5
1481578235,39.4,37.7457,0.275,0.5
1481581835,41.3,39.4086093,0.025,0.5
1481585435,37.2,41.2420869,0.225,0.5
1481589035,39.7,39.7,0.05,0.5
1481592635,43.9,39.49602651,0,0.5
1481596235,46.2,46.2,0.05,0.5
1481599835,50,50,0.05,0.5
1481603435,42.8,42.8,0,0.5
1481607035,29,46.1888,0.05,0.5
1481610635,5.3,4.970653105,0.25,0.5
1481614235,11.2,5.069457174,0.125,0.5
1481617835,22.2,11.41,0.025,0.5
1481621435,15.7,22.14771,0.025,0.5
1481625035,4.8,15.7,0,0.5
1481628635,4.9,4.988620021,0,0.5
1481632235,6.1,22.5878328,0.1,0.5
1481635835,18.2,44.60875,0,0.5
1481639435,37,37,0.025,0.5
1481643035,41.7,37.12690665,0.025,0.5
1481646635,37.7,44.60875,0.275,0.5
1481650235,44.7,37.73199,0,0.5
1481653835,47.1,44.636125,0.15,0.5
1481657435,47.2,47.296,0,0.5
1481661035,41.3,47.2672,0.025,0.5
1481664635,39.6,41.25946083,0,0.5
1481668235,40.9,39.52721856,0,0.5
1481671835,39,39,0.05,0.5
1481675435,44.5,44.5,0.025,0.5
1481679035,42.7,42.7,0,0.5
1481682635,48.3,40.07076795,0.025,0.5
1481686235,46.3,38.91225173,0.025,0.5
1481689835,43.9,46.22216,0.025,0.5
1481693435,31.8,43.89593139,0.025,0.5
1481697035,5.3,31.59,0.1,0.5
1481700635,9.1,5.063423811,0,0.5
1481704235,21.4,21.4,0.025,0.5
1481707835,16.9,16.9,0.075,0.5
1481711435,4.8,4.8,0.025,0.5
1481715035,4.8,4.8,0.025,0.5
1481718635,4.9,37.12690665,0.025,0.5
1481722235,11.9,37.12690665,0,0.5
1481725835,38.9,38.9,0.05,0.5
1481729435,40,40,0.025,0.5
1481733035,39.9,39.9,0.05,0.5
1481736635,45.4,45.4,0.05,0.5
1481740235,45.4,45.4,0.1,0.5
1481743835,47.3,47.3,0.075,0.5
1481747435,42.9,42.9,0.025,0.5
1481751035,42.7,42.7,0.05,0.5
1481754635,45.8,45.8,0.025,0.5
1481758235,46.8,46.8,0.025,0.5
1481761835,41,41,0.025,0.5
1481765435,42,48.58,0,0.5
1481769035,42.7,38.90857621,0.025,0.5
1481772635,43.6,38.90857621,0.05,0.5
1481776235,39.7,43.46643583,0.05,0.5
1481779835,31.4,39.57905299,0.05,0.5
1481783435,5.2,21.365,0.1,0.5
1481787035,8.2,8.2,0.05,0.5
1481790635,17.6,17.6,0.1,0.5
1481794235,18.8,18.8,0.1,0.5
1481797835,4.7,8.2,0.025,0.5
1481801435,4.8,8.2,0,0.5
1481805035,4.9,4.9,0,0.5
1481808635,18.9,42.74868555,0,0.5
1481812235,37.4,44.5952875,0,0.5
1481815835,37.9,37.9,0,0.5
1481819435,40.9,40.9,0,0.5
1481823035,44.4,44.4,0,0.5
1481826635,43.1,43.1,0,0.5
1481830235,43.3,43.3,0,0.5
1481833835,41.2,41.04429506,0,0.5
1481837435,39,38.90857621,0.025,0.5
1481841035,43.6,38.93600335,0,0.5
1481844635,44.6,43.47155356,0,0.5
1481848235,40.1,40.1,0,0.5
1481851835,41.7,4.930081548,0,0.5
1481855435,46.5,4.930081548,0,0.5
1481859035,40.6,4.930081548,0,0.5
1481862635,39,4.930081548,0,0.5
1481866235,17.1,4.930081548,0,0.5
1481869835,5.3,5.3,0,0.5
1481873435,4.9,4.9,0.05,0.5
1481877035,8.6,8.6,0.025,0.5
1481880635,4.7,4.998739958,0.025,0.5
1481884235,5.2,4.998739958,0.075,0.5
1481887835,22.2,5.059117971,0.025,0.5
1481891435,14.1,14.1,0.025,0.5
1481895035,22.3,37.20883465,0,0.5
1481898635,44,37.782393,0.025,0.5
1481902235,44.1,5.059117971,0,0.5
1481905835,39.1,5.059117971,0,0.5
1481909435,45.7,38.99864164,0,0.5
1481913035,45,45,0.025,0.5
1481916635,42.7,45.21,0.025,0.5
1481920235,42,38.99864164,0.025,0.5
1481923835,37.2,41.09100655,0.025,0.5
1481927435,41.6,41.09100655,0,0.5
1481931035,44.7,41.74976893,0,0.5
1481934635,39.7,44.59898361,0,0.5
1481938235,40.8,40.8,0,0.5
1481941835,40.5,39.61533709,0,0.5
1481945435,37.3,9.509,0.55,0.5
1481949035,15.6,5.059117971,0,0.5
1481952635,5.3,17.941,0,0.5
1481956235,5.1,20.1,0.05,0.5
1481959835,8.4,20.1,0.125,0.5
1481963435,21.4,20.1,0.225,0.5
1481967035,22,22,0.425,0.5
1481970635,4.7,5.121967806,0.175,0.5
1481974235,4.7,5.121967806,0.1,0.5
1481977835,4.7,4.698200124,0.125,0.5
1481981435,4.8,4.698740086,0.125,0.5
1481985035,23.5,39.61533709,0,0.5
1481988635,43.7,42.80785592,0.275,0.5
1481992235,46.6,42.80785592,0.725,0.5
1481995835,50.3,46.789,0.125,0.5
1481999435,48.3,50.237,0.025,0.5
1482003035,42.3,48.496,0.075,0.5
1482006635,39.8,39.8,0,0.5
1482010235,41.5,39.96329139,0.125,0.5
1482013835,43,43.89530447,0,0.5
1482017435,45.8,42.86549914,0.075,0.5
1482021035,39.9,45.66902734,0,0.5
1482024635,32.5,39.94430397,0.1,0.5
1482028235,11.3,11.3,0.025,0.5
1482031835,5.2,15.67,0.075,0.5
1482035435,5.2,5.077764225,0.05,0.5
1482039035,5.1,5.114434957,0.05,0.5
1482042635,5.2,5.2,0.05,0.5
1482046235,15.9,22.1143779,0.05,0.5
1482049835,21.7,22.1143779,0,0.5
1482053435,14.1,22.1143779,0.05,0.5
1482057035,4.7,4.7,0,0.5
1482060635,4.7,43.89530447,0.075,0.5
1482064235,4.7,5.137073129,0.125,0.4879176151
1482067835,4.9,4.69956785,0.1,0.5062249575
1482071435,5,5.06595119,0,0.4696356986
1482075035,5.5,5.046165833,0,0.4333012402
1482078635,38.4,39.94430397,0.175,0.5245191932
1482082235,46.7,39.94430397,0.15,0.596802421
1482085835,39.3,46.7623,0.175,0.7144199939
1482089435,39.6,39.6,0.2,0.8000258964
1482093035,39.8,39.54451518,0.125,0.8579576782
1482096635,42.3,39.54451518,0.075,0.8579576782
1482100235,44.6,42.330184,0.15,0.8680207015
1482103835,46.5,44.59928853,0.125,0.8775808935
1482107435,40.1,46.3638584,0.1,0.9085678113
1482111035,25.3,39.96070895,0.1,0.9358632487
1482114635,9.6,9.6,0.075,0.9085678136
1482118235,5.2,5.046165833,0.15,0.9085678136
1482121835,5.2,5.2,0.15,0.90055977
1482125435,5.2,5.124621258,0.15,0.8830295751
1482129035,5.2,5.147234881,0.15,0.8920507556
1482132635,15.9,21.47285,0.15,0.9160875934
1482136235,21,5.163064417,1,0.9985838334
1482139835,16.7,16.7,0.125,0.9985838334
1482143435,4.9,4.9,0.225,0.9993625489
1482147035,5.1,5.1,0.075,0.9992490874
1482150635,4.9,4.9,0.075,0.9992490874
1482154235,20.9,43.89530447,0.25,0.9996149014
1482157835,41,44.59928853,0.4,0.9999373925
1482161435,37.1,41.06370458,0.15,0.9999373925
1482165035,41.1,37.19403029,0.225,0.999965164
1482168635,42,41.07459321,0.025,0.9999084301
1482172235,50.1,41.77238677,0.275,0.9911361707
1482175835,42.4,50.1959,0.05,0.9871109729
1482179435,40.1,42.3511288,0.75,0.9993625488
1482183035,38.6,40.00249626,0.125,0.9995435014
1482186635,38.6,38.6,0.175,0.9997717029
1482190235,38.7,38.7,0.1,0.9993625488
1482193835,39.1,40.61269245,0.05,0.9947696459
1482197435,41.9,38.44687528,0.05,0.9911361702
1482201035,45.9,38.9663344,0.05,0.9793537457
1482204635,45.1,45.73831914,0.05,0.9815929811
1482208235,39.8,45.177,0.05,0.9518101683
1482211835,30.2,5.032231095,0.05,0.9518101683
1482215435,5.4,16.882,0.05,0.6330552445
1482219035,10.7,16.882,0.05,0.5785703697
1482222635,17.5,10.7,0.025,0.4660512166
1482226235,19.5,37.19403029,0.025,0.4102434931
1482229835,4.9,19.829,0.1,0.4473183287
1482233435,5,19.829,0.025,0.4287022536
1482237035,5,4.994793236,0.05,0.4287022536
1482240635,22.2,38.9663344,0.05,0.4287022536
1482244235,44.1,38.9663344,0.1,0.4660512166
1482247835,43.6,43.95671313,0.05,0.4660512166
1482251435,41,43.51008749,0.05,0.4660512166
1482255035,43.4,38.44687528,0.1,0.5037018124
1482258635,44.7,39.94174738,0.175,0.6151306221
1482262235,43.3,41.05221525,0.125,0.6849815536
1482265835,38.6,43.42394287,0.125,0.7015676163
1482269435,40.1,38.4928127,0.125,0.763582135
1482273035,40.7,38.4928127,0.1,0.7917051402
1482276635,39.4,40.63888471,0.1,0.817751934
1482280235,39.2,39.98922317,0.05,0.7917051402
1482283835,42,42,0,0.763582135
1482287435,41.6,39.41081244,0.025,0.7487728899
1482291035,40.8,39.41081244,0.075,0.7334870621
1482294635,38.3,40.6872193,0.075,0.6680138376
1482298235,31.8,38.43496889,0.05,0.6151306261
1482301835,5.2,4.996355266,0.075,0.5785703766
1482305435,4.8,5.057448686,0.025,0.5037018167
1482309035,9.2,38.43496889,0.05,0.4660512208
1482312635,4.6,4.6,0.05,0.4287022577
1482316235,15.7,16.882,0.05,0.4287022577
1482319835,22.7,22.7,0.025,0.4473183329
1482323435,4.9,43.42394287,0.05,0.4660512208
1482327035,21.4,43.42394287,0.05,0.4473183315
1482330635,41.6,43.42394287,0.025,0.4102434945
1482334235,43.2,43.42394287,0.025,0.3919815103
1482337835,39.3,4.956149856,0.025,0.3561990117
1482341435,49.4,38.43496889,0.075,0.3919815103
1482345035,44.1,38.43496889,0.1,0.4287022549
1482348635,42.3,49.68,0.075,0.4473183315
1482352235,40.2,39.37756871,0.025,0.4287022563
1482355835,38.4,39.37756871,0.1,0.4848596414
1482359435,41,39.37756871,0,0.4473183315
1482363035,37.2,38.42447822,0,0.4102434958
1482366635,40,41.73106006,0,0.3919815116
1482370235,39.8,40.03671935,0,0.3739544722
1482373835,44.3,39.96570355,0.05,0.3919815116
1482377435,38.7,38.42447822,0.025,0.356199013
1482381035,36.5,36.5,0.05,0.3216404203
1482384635,31.4,39.96570355,0.075,0.3216404203
1482388235,5.1,31.54917,0.025,0.3216404203
1482391835,13.5,13.5,0.025,0.2726442337
1482395435,22.6,39.96570355,0.025,0.2885602537
1482399035,22,22.57272665,0.025,0.3049010013
1482402635,4.8,22.57272665,0.075,0.3561990144
1482406235,4.6,4.939513429,0.05,0.3919815116
1482409835,4.6,4.648788246,0.025,0.3739544722
1482413435,23.3,43.35676001,0.05,0.3919815116
1482417035,48.9,43.35676001,0,0.3561990144
1482420635,46.8,41.03655067,0,0.3049010013
1482424235,45.9,49.68,0.025,0.3049010013
1482427835,47.5,45.7868234,0.05,0.3216404203
1482431435,40.6,47.343928,0.1,0.3739544708
1482435035,41.7,39.96570355,0.025,0.3739544708
1482438635,37.4,39.96570355,0.125,0.4102434917
1482442235,39.7,44.53065138,0,0.3739544682
1482445835,39,39.47429809,0,0.3561990104
1482449435,36.4,39.47429809,0,0.3216404178
1482453035,38.5,41.72174205,0,0.3216404178
1482456635,40,41.72174205,0,0.3216404178
1482460235,43.7,4.939513429,0,0.3049009988
1482463835,41.5,31.54917,0.025,0.2885602513
1482467435,37.3,38.92050386,0.025,0.2016739379
1482471035,14.8,14.8,0.075,0.2241777444
1482474635,5.1,5.1,0.05,0.1909486569
1482478235,17,4.987659401,0.075,0.2241777461
1482481835,20.6,22.09804517,0.05,0.248042688
1482485435,18.2,4.987659401,0.025,0.2604647504
1482489035,4.7,22.57272665,0.025,0.273199626
1482492635,4.7,22.57272665,0.025,0.2862356068
1482496235,4.5,4.667734368,0.025,0.2995597939
1482499835,22.9,4.617414058,0,0.2862356068
1482503435,49.3,39.47429809,0,0.273199626
1482507035,45.8,49.02,0,0.2359439314
1482510635,40.9,37.26995239,0,0.2127521531
1482514235,41.8,37.26995239,0,0.1805806376
1482517835,48.4,38.44713476,0,0.1609277609
1482521435,43,39.47429809,0.1,0.1909486561
1482525035,40.8,38.44713476,0.075,0.2127521531
1482528635,37.2,38.44713476,0.025,0.2127521531
1482532235,39.6,39.6,0,0.2016739395
1482535835,39.3,39.97599248,0,0.2016739395
1482539435,37.5,39.44840607,0,0.2016739395
1482543035,38.2,43.90978943,0,0.2016739395
1482546635,40.1,38.37299433,0,0.2016739395
1482550235,35.8,35.8,1,0.7624769891
1482553835,15.7,4.987659401,0,0.7624769891
1482557435,5.2,4.987659401,0,0.7120208173
1482561035,5.1,20.7218,0,0.6711358431
1482564635,4.9,20.7218,0,0.6570050347
1482568235,21.3,5.016167174,0,0.6570050347
1482571835,21.1,4.617414058,0.075,0.6986595916
1482575435,4.7,4.7,0.1,0.7503349747
1482579035,4.8,4.642189841,0.1,0.796883017
1482582635,4.8,4.951317022,0.1,0.8378191428
1482586235,4.8,4.905921915,0.025,0.2995597929
1482589835,23.5,4.874145341,0.075,0.3411154541
1482593435,44,39.44840607,0.125,0.4146197629
1482597035,42,39.44840607,0.25,0.5682067443
1482600635,47.6,47.6,0.1,0.6280925016
1482604235,48.2,48.2,0.15,0.7120208252
1482607835,41.6,47.4207496,0.125,0.737870975
1482611435,41.2,47.4207496,0.125,0.7503349793
1482615035,37.8,41.05690983,0.1,0.7503349793
1482618635,39.8,37.72837257,0.075,0.737870975
1482622235,40.6,39.94923632,0.1,0.7742875915
1482625835,39,9.5363,0.1,0.7857585826
1482629435,30.6,9.5363,0.05,0.7503349802
1482633035,12.6,12.6,0,0.6133483537
1482636635,5,4.874145341,0.025,0.5682067466
1482640235,5.3,4.911901739,0.025,0.4912505981
1482643835,5.1,5.028331217,0.025,0.429782371
1482647435,5.1,5.049831852,0,0.3554409199
1482651035,13.6,5.064882296,0,0.2995597929
1482654635,22.2,4.642189841,0.05,0.2862356048
1482658235,17.3,4.642189841,0.075,0.273199625
1482661835,4.7,4.7,0,0.2241777453
1482665435,4.8,5.064882296,0.075,0.2359439322
1482669035,4.7,4.985417607,0.05,0.2604647504
1482672635,4.7,4.671673022,0.025,0.2604647504
1482676235,5,4.680171115,0,0.248042688
1482679835,5.4,5.4,0,0.2359439322
1482683435,35.5,35.5,0,0.2359439322
1482687035,44.8,47.4207496,0.075,0.2731996269
1482690635,41.1,47.4207496,0,0.2480426889
1482694235,39.4,43.9368526,0.05,0.2359439322
1482697835,35.9,41.06983688,0.025,0.248042688
1482701435,40.1,38.9443527,0,0.2127521531
1482705035,39.2,4.989792325,0,0.1909486569
1482708635,40.1,38.9443527,0.025,0.1909486569
1482712235,38.6,39.36371897,0,0.1909486569
1482715835,26.2,38.44109603,0,0.1909486569
1482719435,9.7,4.989792325,0.1,0.2359439314
1482723035,5.3,40.0261258,0.1,0.2480426861
1482726635,5.3,5.082854628,0.075,0.2862356058
1482730235,5.1,5.147998239,0.1,0.3131581277
1482733835,5.2,5.133598768,0.05,0.3270154318
1482737435,16.8,16.8,0.025,0.341115453
1482741035,21.2,5.153519137,0.075,0.384694385
1482744635,16.2,4.680171115,0.125,0.4450492765
1482748235,4.9,4.680171115,0.075,0.4912506016
1482751835,4.7,5.077463396,0.1,0.5529277299
1482755435,4.7,4.686119781,0,0.4912506016
1482759035,22.1,49.02,0,0.4297823733
1482762635,43.6,43.6,0.15,0.4758062351
1482766235,38.6,38.6,0.225,0.5529277254
1482769835,37,37,0.175,0.6280924972
1482773435,42.9,22.12004213,0.15,0.6986595956
1482777035,48.8,48.8,0,0.6570050389
1482780635,41.4,38.48876722,0.025,0.5984387264
1482784235,38.9,38.48876722,0,0.5529277231
1482787835,36.9,38.93104689,0.025,0.5067080921
1482791435,37.6,37.6,0.075,0.5529277242
1482795035,38.2,37.6898608,0.025,0.568206742
1482798635,36.8,37.6898608,0.075,0.5221555224
1482802235,42.8,40.0261258,0.025,0.399583327
1482805835,45.5,40.0261258,0.025,0.3131581308
1482809435,49.5,49.5,0,0.2359439322
1482813035,38.6,49.626,0.1,0.2862356068
1482816635,35.8,38.46149594,0.05,0.2995597939
1482820235,5.1,4.690283847,0,0.2995597939
1482823835,4.9,4.690283847,0,0.2862356068
1482827435,21.6,5.028957064,0,0.2504573152
1482831035,15.6,21.42079128,0,0.2368104484
1482834635,4.8,21.42079128,0,0.1984289264
1482838235,4.7,4.690283847,0.025,0.1984289264
1482841835,4.7,4.693198693,0.025,0.1984289264
1482845435,20.8,4.695239085,0.05,0.2235828169
1482849035,42,43.42973201,0.05,0.1984289264
1482852635,37.9,41.81263819,0.05,0.1984289264
1482856235,36.6,41.81263819,0.05,0.2235828169
1482859835,40.2,36.65987501,0.05,0.2504573142
1482863435,46.8,36.65987501,0.025,0.2645100326
1482867035,42.2,42.2,0,0.2645100326
1482870635,38.9,36.65987501,0,0.2645100326
1482874235,38.3,37.75290256,0,0.2504573142
1482877835,38.8,37.75290256,0,0.2368104474
1482881435,39.6,38.88521298,0.025,0.2235828169
1482885035,38.3,40.07828806,0.025,0.2107858323
1482888635,40.4,45.70354346,0.025,0.1984289264
1482892235,41.4,41.81263819,0.025,0.1865195693
1482895835,46.6,38.37913301,0.025,0.1750632952
1482899435,42,46.7270689,0.025,0.1750632952
1482903035,33.4,4.960269945,0.05,0.1984289264
1482906635,5.2,4.960269945,0.025,0.2107858323
1482910235,7.9,5.032188961,0.025,0.2235828169
1482913835,22.4,15.6999439,0,0.2235828169
1482917435,11.3,4.695239085,0.05,0.2368104474
1482921035,4.8,4.695239085,0.025,0.2368104474
1482924635,4.9,20.824682,0.05,0.2504573142
1482928235,4.8,41.86884673,0.1,0.293769725
1482931835,13.3,4.900640814,0.025,0.293769725
1482935435,37.4,41.86884673,0,0.2789532595
1482939035,41.3,41.23822007,0,0.2504573142
1482942635,38.9,37.24199367,0,0.2368104474
1482946235,43.8,37.24199367,0,0.2235828169
1482949835,48.6,42.29505311,0,0.2235828169
1482953435,45.9,39.43460328,0,0.1984289264
1482957035,39.6,39.43460328,0.025,0.1984289264
1482960635,37.4,39.4842223,0,0.1750632952
1482964235,40,37.28939557,0,0.133814611
1482967835,35.2,37.28939557,0,0.1246425658
1482971435,38.5,38.5,0,0.1246425658
1482975035,40.2,40.05480164,0,0.1246425658
1482978635,45.9,4.900640814,0.025,0.133814611
1482982235,44.3,37.28939557,0.025,0.1434402294
1482985835,41,4.900640814,0.025,0.1535227144
1482989435,34.6,41.17972783,0.025,0.164063744
1482993035,5.3,34.6,0.025,0.164063744
1482996635,16.3,41.17972783,0.025,0.1750632952
1483000235,22.5,45.8037363,0,0.1750632952
1483003835,16.1,22.51463606,0,0.1750632952
1483007435,4.8,16.2596,0.05,0.1984289264
1483011035,4.8,4.954313999,0.05,0.2235828169
1483014635,4.8,4.908019799,0.05,0.2368104474
1483018235,18.6,18.6,0.05,0.2504573142
1483021835,37.2,4.875613859,0,0.2368104474
1483025435,37.8,4.875613859,0,0.2235828169
1483029035,39,38.88964908,0,0.2107858323
1483032635,42.3,43.89579682,0.025,0.2107858323
1483036235,48.5,4.875613859,0,0.2107858323
1483039835,42.2,42.29653718,0,0.2107858323
1483043435,37.6,38.41539311,0,0.1865195693
1483047035,38.3,37.71692225,0,0.164063744
1483050635,40.3,40.3,0,0.1434402294
1483054235,38.2,40.1588528,0,0.1246425658
1483057835,36.9,38.32654262,0,0.1246425658
1483061435,39.8,41.17972783,0,0.1246425658
1483065035,46.3,40.05119696,0,0.1246425658
1483068635,43.3,44.51801918,0,0.1159192775
1483072235,40.7,34.6,0,0.1159192775
1483075835,14,4.875613859,0,0.1159192775
1483079435,7.7,22.51463606,0.025,0.1246425658
1483083035,22,7.791,0.05,0.1434402294
1483086635,19.8,22.08402949,0,0.1434402294
1483090235,14.6,4.875613859,0.025,0.1535227144
1483093835,4.9,4.875613859,0.025,0.164063744
1483097435,4.8,37.2625769,0.025,0.1750632952
1483101035,4.8,37.2625769,0.05,0.1984289264
1483104635,19.6,37.2625769,0,0.1984289264
1483108235,38.2,37.71692225,0,0.1984289264
1483111835,41.5,37.71692225,0.075,0.2368104484
1483115435,39.9,41.75819271,0.075,0.2645100348
1483119035,43.9,48.504928,0.15,0.3244439674
1483122635,50.5,38.28857984,0.125,0.4061096597
1483126235,50.7,43.3908124,0.025,0.4061096597
1483129835,42.4,38.28857984,0.05,0.4230819886
1483133435,42.9,42.30730322,0.025,0.4230819886
1483137035,43.5,43.5,0,0.3893119873
1483140635,46.1,38.28857984,0,0.3893119873
1483144235,41.9,43.42356868,0,0.3893119873
1483147835,47,46.27129062,0,0.3402580738
1483151435,40.9,43.42356868,0.025,0.3089402818
1483155035,43.2,4.840635554,1,0.8369009803
1483158635,16,4.840635554,0,0.7775833672
1483162235,5.4,15.78996073,0.025,0.7775833672
1483165835,5.3,5.3,0,0.7507841868
1483169435,5,5,0,0.7367672929
1483173035,21.2,21.42079128,0,0.7367672929
1483176635,21.9,21.9,0.025,0.7507841868
1483180235,4.9,4.9,0.075,0.7903412148
1483183835,4.9,4.695239085,0,0.7903412148
1483187435,4.8,4.941606596,0.025,0.8465114976
1483191035,4.9,4.899124618,0,0.207601246
1483194635,14.9,4.899387232,0.05,0.2348538659
1483198235,40.4,47.4207496,0.025,0.2348538659
1483201835,44.8,44.8,0.075,0.2791972797
1483205435,56.1,15.78996073,0.15,0.3783664008
1483209035,58.9,44.60261342,0.125,0.4680274685
1483212635,46.5,56.94,0.125,0.5411798614
1483216235,45.5,46.33990343,0,0.4863108746
1483219835,43.4,45.71261541,0,0.4863108746
1483223435,47.6,15.78996073,0.075,0.5229256058
